#{"t_start": 1666814757.230863, "env_id": "smb-up-right-v0"}
r,l,t 
543.097267,28,108559.796475
550.502995,28,108563.713727
543.028807,28,108567.743457
36.890015,7,108569.190127
551.856572,28,108572.121324
35.616377,7,108573.714104
548.732101,28,108577.722509
35.620926,7,108579.665322
548.574508,28,108585.621518
544.368946,28,108589.407482
39.027877,7,108591.08702
543.493789,28,108595.774011
547.502533,28,108600.178974
549.622355,28,108603.717962
544.857804,28,108607.450517
43.901774,7,108609.190463
547.348949,28,108613.052098
549.980137,28,108617.347902
547.953862,28,108621.112085
538.342444,28,108625.346643
552.401838,28,108629.781774
553.068642,28,108633.093857
35.702928,7,108634.864185
34.278,7,108636.86764
545.298989,28,108640.712979
552.685474,28,108645.615901
33.255828,7,108647.56982
545.639724,28,108652.772007
551.788037,28,108656.068633
35.027893,6,108657.670129
548.637625,28,108662.708107
545.793619,28,108666.902322
547.113837,28,108671.106981
542.984396,28,108675.294145
546.311645,28,108679.563582
552.892747,28,108685.197685
543.705135,28,108688.528532
542.084336,28,108691.824772
551.226979,28,108696.320475
543.481802,28,108700.360485
544.155999,28,108707.025809
36.633558,7,108715.678293
549.073939,28,108723.299986
549.408038,28,108728.526099
34.875286,7,108730.95992
544.676548,28,108735.58194
542.837942,28,108739.503171
545.405172,28,108744.157258
547.708508,28,108749.743855
548.136962,28,108754.829048
547.481805,28,108757.982133
550.545449,28,108761.538507
544.108632,28,108767.165874
548.890413,28,108771.458593
543.759579,28,108775.78113
547.724712,28,108779.999589
547.874054,28,108784.619727
547.440686,28,108789.709151
39.359127,7,108791.875657
547.766915,28,108795.452557
551.244172,28,108800.404404
540.518854,28,108805.681633
546.670064,28,108808.657247
548.932333,28,108812.615021
37.904171,7,108814.055395
548.182027,28,108818.193733
545.382012,28,108822.550842
546.209835,28,108828.297468
550.320405,28,108832.788727
30.288139,4,108834.202933
544.397496,28,108837.83053
547.916609,28,108841.560239
549.610587,28,108845.264972
38.698269,7,108846.651635
549.493071,28,108850.530154
549.522918,28,108854.760468
547.539238,28,108858.507429
545.837504,28,108862.599378
548.233417,28,108868.460967
543.951122,28,108874.785794
543.752517,28,108878.837066
558.065509,28,108882.091242
551.07296,28,108886.320385
540.993972,28,108891.316444
548.942417,28,108895.02924
558.884166,28,108899.840142
545.193857,28,108906.219382
544.858466,28,108910.863579
546.777774,28,108914.349617
545.686661,28,108918.348869
545.928943,28,108923.693161
549.813563,28,108927.266478
548.850783,28,108931.745132
551.213761,28,108935.54536
45.948363,7,108937.720114
9.423001,1,108939.329189
35.289419,5,108941.287439
550.674207,28,108946.857797
546.574931,28,108951.71701
553.37713,28,108956.224767
547.323043,28,108959.607116
550.033983,28,108965.663448
41.913587,7,108967.052375
549.890053,28,108971.125895
548.357455,28,108974.236257
545.647707,28,108977.346623
543.550934,28,108980.372677
547.411538,28,108983.916512
38.308842,7,108985.336485
546.601923,28,108988.74414
549.126309,28,108993.673665
556.713928,28,108997.137827
548.835165,28,109000.533429
549.735435,28,109004.12727
547.596263,28,109009.144025
550.943458,28,109012.997993
546.883537,28,109017.310701
549.583937,28,109021.185754
32.087454,5,109022.549584
546.03019,28,109026.612848
17.599483,2,109028.376735
548.051332,28,109032.14085
36.706123,7,109033.569728
548.410355,28,109037.473802
542.634474,28,109040.386826
545.001648,28,109044.743021
553.359649,28,109049.658784
540.336431,28,109053.274691
545.908579,28,109058.093704
549.810612,28,109061.514149
549.403891,28,109066.248881
548.858508,28,109070.898134
545.945589,28,109074.649692
554.26911,28,109078.382213
551.42158,28,109082.527071
545.190449,28,109086.443451
547.103747,28,109090.806489
547.442215,28,109094.462879
550.206791,28,109097.822792
548.671494,28,109101.233294
551.897065,28,109106.482442
546.494197,28,109110.813025
545.572765,28,109115.225836
546.496741,28,109119.58908
37.733297,7,109121.080993
542.305402,28,109126.356118
553.051538,28,109131.24144
549.193971,28,109134.650049
543.3193,28,109138.381013
550.185199,28,109142.075356
544.380006,28,109144.979413
544.723156,28,109147.89036
548.855357,28,109151.803803
34.061201,7,109153.14356
545.879572,28,109156.521978
544.826585,28,109159.324342
546.466544,28,109162.226825
31.451146,4,109163.620571
542.5006,28,109167.118231
39.423475,7,109169.207099
35.043152,6,109170.663707
549.983763,28,109173.847584
545.61538,28,109177.056648
37.780866,6,109178.679635
551.431556,28,109183.025987
548.44526,28,109187.984484
546.255872,28,109191.428468
547.755328,28,109195.608968
35.135367,7,109196.869376
35.423475,7,109198.337259
547.124432,28,109202.118104
544.664959,28,109205.613761
34.954906,7,109206.900975
546.277353,28,109211.027053
548.259471,28,109215.381054
546.08046,28,109218.445149
544.836104,28,109222.485851
548.395863,28,109226.064744
549.20551,28,109229.459667
548.198742,28,109233.990559
546.818331,28,109237.811123
551.70707,28,109242.125243
544.127841,28,109247.556826
546.223838,28,109251.474406
40.448466,7,109253.00668
554.205422,28,109257.408979
545.102902,28,109261.085476
550.180174,28,109264.959025
38.274176,7,109266.715638
545.169847,28,109271.711089
9.88957,1,109273.563132
44.156601,7,109275.922083
40.483623,7,109278.261561
35.742897,5,109279.936313
546.784655,28,109283.898743
545.481213,28,109287.756463
542.220533,28,109291.809801
544.391928,28,109296.442855
36.028201,6,109298.296486
545.103053,28,109303.182949
553.964209,28,109309.06437
543.881338,28,109312.862088
546.692276,28,109315.981876
544.97075,28,109320.646244
545.895277,28,109324.82749
36.520042,7,109327.273594
37.994915,7,109329.128114
545.060081,28,109332.389325
549.629015,28,109335.889639
545.404954,28,109338.892152
544.702955,28,109342.652925
549.613833,28,109346.616661
545.438346,28,109351.306236
28.524963,7,109352.787773
34.013771,7,109354.109625
544.49496,28,109357.421792
545.684799,28,109360.969529
36.695559,7,109362.441886
549.274623,28,109366.682458
546.624384,28,109370.218348
37.967557,7,109371.854156
546.93294,28,109375.860072
35.604649,5,109377.224902
557.929585,28,109380.853628
35.641808,7,109382.486396
37.510814,7,109383.945963
548.767563,28,109387.291231
546.977272,28,109390.727216
38.481548,7,109392.140601
544.241055,28,109394.91037
546.061679,28,109399.51746
546.90617,28,109402.803604
548.031686,28,109406.830889
547.734439,28,109410.790887
550.72521,28,109417.039374
549.74874,28,109420.82784
8.113006,1,109421.971287
551.813008,28,109425.162901
38.159743,7,109426.944123
544.09615,28,109431.604321
39.358825,7,109433.214036
33.997254,7,109434.95438
546.377773,28,109439.479052
550.781784,28,109443.41166
547.281499,28,109446.612417
548.659197,28,109452.394973
541.30796,28,109456.818238
38.792863,7,109486.436442
548.576464,28,109492.932019
541.615956,28,109497.92904
550.143305,28,109503.965771
543.059881,28,109508.987276
541.565725,28,109513.431847
546.141958,28,109518.38401
546.975992,28,109523.250955
37.81692,7,109525.082057
546.117258,28,109531.076724
546.385363,28,109537.199501
551.489,28,109541.804078
543.262579,28,109547.580032
548.302058,28,109553.02807
548.050686,28,109562.287842
36.051149,7,109566.595006
550.221845,28,109573.308854
546.567248,28,109581.906733
545.589202,28,109587.76941
36.473442,5,109591.0652
544.564414,28,109596.633088
546.870327,28,109600.844433
551.619633,28,109605.970171
544.239955,28,109614.457108
543.912696,28,109618.873982
548.173492,28,109622.869161
547.318943,28,109627.999227
34.994797,7,109629.518847
34.387396,5,109632.351556
34.808371,6,109633.80027
546.770872,28,109638.807478
8.795076,1,109640.941416
549.123207,28,109644.783576
546.131037,28,109648.581974
39.286021,7,109650.281054
549.866682,28,109653.617958
548.865641,28,109657.219224
543.192846,28,109660.374374
34.223038,7,109661.741197
37.786289,7,109663.315956
25.344201,3,109664.552237
40.827022,7,109666.983782
553.904978,28,109670.715944
548.23482,28,109673.960294
546.653205,28,109678.436611
36.20611,7,109680.448114
555.497602,28,109684.591583
30.616185,4,109687.169073
553.724094,28,109690.267134
547.368068,28,109693.912913
545.068716,28,109697.382468
549.998198,28,109700.658424
549.555828,28,109703.830225
553.543565,28,109707.629487
29.496506,7,109709.116302
546.323708,28,109713.192665
34.133125,7,109714.507199
552.873405,28,109718.150742
38.972759,7,109719.465731
548.004703,28,109724.568636
547.235895,28,109728.829588
548.975043,28,109733.268787
555.831572,28,109736.59072
547.435422,28,109740.759785
544.670689,28,109744.317451
34.747759,7,109745.978614
542.83615,28,109749.645617
9.155496,1,109752.681286
551.337852,28,109756.454818
549.817238,28,109759.640188
541.041074,28,109763.071006
551.409493,28,109766.499635
548.823214,28,109770.161841
549.810539,28,109774.48592
547.986914,28,109778.557962
39.213976,7,109780.059461
549.433404,28,109784.309175
34.169372,7,109786.0643
546.320094,28,109789.880579
550.036174,28,109793.363205
549.557508,28,109796.979679
552.854904,28,109801.237301
43.082881,6,109802.757166
549.156185,28,109806.049637
41.377543,7,109807.834844
547.994639,28,109811.076977
31.718791,5,109812.393241
546.361925,28,109815.492931
543.063532,28,109819.456494
545.432799,28,109823.153926
29.619404,4,109824.573901
35.584853,7,109826.410696
552.367299,28,109830.221998
547.441406,28,109833.832262
552.501573,28,109837.40765
548.383379,28,109841.583568
34.569288,7,109843.218451
550.209986,28,109847.150161
549.133661,28,109850.776202
552.829283,28,109854.196501
36.775777,7,109855.952786
547.737772,28,109860.909633
549.433011,28,109865.019136
549.664558,28,109869.357207
550.590974,28,109873.331766
551.928616,28,109877.247626
547.439252,28,109881.479584
547.982575,28,109885.960536
37.517518,7,109887.689008
545.585974,28,109891.912766
543.013713,28,109896.057999
550.666799,28,109900.968129
544.626753,28,109905.295763
551.207678,28,109910.352067
543.940138,28,109915.142916
37.154797,7,109916.587174
36.512213,6,109918.528373
550.177319,28,109923.058143
28.223475,5,109924.386616
548.374632,28,109929.766874
38.82984,7,109931.255428
547.822742,28,109938.306396
549.326995,28,109943.472755
548.601028,28,109947.502995
548.831493,28,109951.464901
547.196618,28,109956.266739
550.995075,28,109959.597743
550.729842,28,109966.451223
552.624813,28,109970.247279
546.844783,28,109974.450899
549.081557,28,109978.542433
544.58115,28,109981.942335
544.022285,28,109985.616427
548.279107,28,109990.648719
554.355599,28,109995.043644
37.354719,7,109997.080468
553.208791,28,110001.182464
548.873292,28,110004.401993
549.068054,28,110008.554337
548.461867,28,110011.904103
543.986965,28,110014.405015
546.203762,28,110017.270454
552.815282,28,110020.91386
542.429622,28,110025.278546
548.48161,28,110028.266963
44.358127,7,110030.293512
8.509423,1,110031.837728
543.094242,28,110034.81001
547.0824,28,110039.413536
35.796854,7,110040.6834
542.432894,28,110044.220844
541.111457,28,110047.870883
550.893851,28,110051.011303
34.650699,7,110052.481691
550.309353,28,110056.344457
548.715525,28,110059.680463
547.855113,28,110062.879301
547.361854,28,110066.667661
550.78473,28,110070.504129
37.028291,7,110071.724659
548.467569,28,110074.98206
548.067358,28,110079.126708
552.222464,28,110082.284625
548.59582,28,110086.145475
549.30953,28,110090.110763
544.690111,28,110092.711329
543.359914,28,110096.130575
545.259537,28,110099.090792
545.697091,28,110102.802349
547.628752,28,110105.4957
547.896705,28,110108.696062
544.975027,28,110112.077278
40.886581,7,110113.743202
553.99093,28,110116.790199
550.661074,28,110120.201161
546.73438,28,110123.264981
541.285541,28,110126.484797
547.723771,28,110129.696797
33.503461,7,110131.304745
553.381232,28,110134.300041
37.067793,7,110135.683739
549.081258,28,110139.027526
542.845971,28,110142.127578
548.132451,28,110145.428903
546.172982,28,110149.395248
548.614283,28,110152.136867
549.644231,28,110155.387618
35.723987,7,110156.76299
548.553448,28,110159.816104
549.221037,28,110162.71555
543.731083,28,110166.373229
543.432165,28,110169.866715
543.585886,28,110173.061363
545.368635,28,110176.469585
542.708858,28,110179.838789
39.002511,7,110181.507533
546.574367,28,110185.004911
556.910319,28,110188.0732
547.673771,28,110190.785887
550.932811,28,110194.586668
549.152285,28,110197.915148
550.128191,28,110201.205099
547.628895,28,110205.120815
35.448637,7,110208.828951
34.793738,6,110210.105153
37.166204,7,110211.622139
38.985885,7,110213.258677
550.840105,28,110216.707049
546.992738,28,110220.195674
550.455867,28,110223.59661
548.931338,28,110226.5254
38.774474,7,110227.828424
547.834801,28,110230.797037
544.897295,28,110233.769812
546.985937,28,110237.526585
548.501443,28,110240.741673
549.712035,28,110243.725008
42.693441,7,110245.1532
